,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_v2_0,default_comp_v2_1,default_comp_v2_2,default_comp_v2_3,default_comp_v2_4,default_comp_v2_5,default_comp_v2_6,default_comp_v2_7,default_comp_v2_8,default_comp_v2_9,default_img_0,default_img_1,default_img_2,default_img_3,default_img_4,default_img_5,default_img_6,default_img_7,default_img_8,default_img_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb70_v2_0,default_pdb70_v2_1,default_pdb70_v2_2,default_pdb70_v2_3,default_pdb70_v2_4,default_pdb70_v2_5,default_pdb70_v2_6,default_pdb70_v2_7,default_pdb70_v2_8,default_pdb70_v2_9,default_pdb_v2_0,default_pdb_v2_1,default_pdb_v2_2,default_pdb_v2_3,default_pdb_v2_4,default_pdb_v2_5,default_pdb_v2_6,default_pdb_v2_7,default_pdb_v2_8,default_pdb_v2_9,default_struct_v2_0,default_struct_v2_1,default_struct_v2_2,default_struct_v2_3,default_struct_v2_4,default_struct_v2_5,default_struct_v2_6,default_struct_v2_7,default_struct_v2_8,default_struct_v2_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_10,default_uniref30_22_11,default_uniref30_22_12,default_uniref30_22_13,default_uniref30_22_14,default_uniref30_22_15,default_uniref30_22_16,default_uniref30_22_17,default_uniref30_22_18,default_uniref30_22_19,default_uniref30_22_2,default_uniref30_22_20,default_uniref30_22_21,default_uniref30_22_22,default_uniref30_22_23,default_uniref30_22_24,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,unidist_uniprot_img_0,unidist_uniprot_img_1,unidist_uniprot_img_2,unidist_uniprot_img_3,unidist_uniprot_img_4,unidist_uniprot_img_5,unidist_uniprot_img_6,unidist_uniprot_img_7,unidist_uniprot_img_8,unidist_uniprot_img_9,unidist_uniprot_sto_0,unidist_uniprot_sto_1,unidist_uniprot_sto_2,unidist_uniprot_sto_3,unidist_uniprot_sto_4,unidist_uniprot_sto_5,unidist_uniprot_sto_6,unidist_uniprot_sto_7,unidist_uniprot_sto_8,unidist_uniprot_sto_9
44,0.71027,0.86445,0.69781,0.66027,0.64694,0.60043,0.60349,0.63261,0.63587,0.69108,0.65993,0.69784,0.62425,0.64962,0.65314,0.67386,0.68729,0.74437,0.76856,0.84081,0.66754,0.75517,0.9068,0.88618,0.89191,0.70212,0.83526,0.86115,0.77832,0.86969,0.86135,0.85346,0.62275,0.62383,0.74303,0.78222,0.73835,0.64776,0.634,0.67608,0.71509,0.84836,0.92569,0.8899,1.0,0.73459,0.62791,0.62514,0.76805,0.69265,0.80775,0.83804,0.78978,0.66561,0.8654,0.70191,0.74395,0.80322,0.84856,0.64072,0.71026,0.62508,0.65339,0.77656,0.80947,0.77305,0.71714,0.90534,0.86642,0.6965,0.8839,0.83362,0.77788,0.85816,0.65518,0.86094,0.62604,0.8716,0.87025,0.85331,0.7795,0.6269,0.83438,0.86639,0.78852,0.64356,0.62433,0.6268,0.90329,0.69028,0.62199,0.88028,0.89577,0.79852,0.74608,0.66581,0.65592,0.65985,0.61915,0.62289,0.8029,0.72334,0.76676,0.70465,0.74859,0.63441,0.67956,0.65903,0.76875,0.75453,0.61771,0.77127,0.74256,0.77048,0.78679,0.79959,0.65481,0.72733,0.83807,0.62279,0.60817,0.64386,0.5081,0.52113,0.13884,0.62862,0.70535,0.8788,0.69966,0.72932,0.72747,0.6321,0.70703,0.75936,0.73045,0.75764,0.6445,0.64494,0.66461,0.62583,0.64403,0.88249,0.92751,0.80272,0.92174
45,0.801,0.7776,0.85285,0.7405,0.73555,0.60535,0.60839,0.67058,0.68149,0.90484,0.87276,0.91036,0.66373,0.75127,0.75,0.81338,0.90939,0.86445,0.89848,0.83391,0.72367,0.92334,0.75382,0.77284,0.70552,0.92537,0.87254,0.84477,0.89282,0.81507,0.81009,0.74986,0.62734,0.64831,0.67258,0.93993,0.90263,0.69915,0.67989,0.76712,0.80883,0.67011,0.73744,0.69143,0.73459,1.0,0.65175,0.62439,0.92519,0.79572,0.90479,0.81267,0.87149,0.75187,0.83512,0.94912,0.96951,0.89214,0.85779,0.67834,0.86424,0.63444,0.7256,0.8835,0.87543,0.93043,0.8458,0.72266,0.83715,0.91673,0.74951,0.89386,0.92519,0.70412,0.71415,0.80939,0.65899,0.79632,0.80383,0.85294,0.90306,0.65432,0.8788,0.84957,0.91773,0.67605,0.66705,0.61673,0.75019,0.80725,0.63515,0.68656,0.75672,0.85016,0.76927,0.7488,0.77337,0.76916,0.62971,0.61798,0.66224,0.63168,0.64905,0.63345,0.64343,0.61401,0.62739,0.75012,0.65076,0.64441,0.62275,0.66298,0.64849,0.67254,0.82233,0.76729,0.62664,0.83675,0.67831,0.6159,0.61185,0.58262,0.50949,0.52418,0.144,0.65661,0.65657,0.7625,0.65321,0.67024,0.88176,0.62899,0.67291,0.66828,0.6612,0.89179,0.6837,0.70007,0.75801,0.66753,0.68394,0.73343,0.73831,0.67466,0.76344
46,0.70575,0.63752,0.69526,0.73646,0.77388,0.75857,0.77875,0.57718,0.5784,0.64065,0.62782,0.63043,0.85297,0.68212,0.70702,0.72971,0.65887,0.66979,0.65237,0.63633,0.77463,0.64616,0.62673,0.63487,0.62617,0.66742,0.6336,0.6312,0.6265,0.62547,0.62412,0.61739,0.82848,0.83962,0.61645,0.64238,0.67805,0.81163,0.83449,0.69278,0.67754,0.61308,0.62722,0.61246,0.62791,0.65175,1.0,0.72465,0.6364,0.71254,0.64279,0.63288,0.65829,0.75833,0.64596,0.64931,0.64571,0.64275,0.63148,0.88254,0.69991,0.7855,0.78584,0.65871,0.65868,0.63786,0.67195,0.6275,0.62559,0.69144,0.62065,0.63364,0.64739,0.62074,0.81319,0.62278,0.92665,0.63358,0.6438,0.62789,0.64989,0.94092,0.64709,0.63809,0.64645,0.81135,0.82066,0.66177,0.62445,0.70734,0.78304,0.61105,0.62676,0.65036,0.63003,0.75402,0.72918,0.68057,0.7635,0.68914,0.60341,0.60024,0.60185,0.61359,0.60164,0.63711,0.61867,0.70399,0.61509,0.59949,0.70876,0.62334,0.60685,0.61894,0.64973,0.63312,0.63866,0.65802,0.61682,0.66282,0.60339,0.56412,0.13056,0.52505,0.14005,0.93289,0.62392,0.62895,0.62542,0.62037,0.67654,0.71521,0.63409,0.61319,0.61426,0.66265,0.86769,0.84535,0.75601,0.94316,0.79804,0.63061,0.64734,0.62396,0.64562
47,0.63818,0.63236,0.63704,0.65892,0.65523,0.65644,0.67212,0.5898,0.59075,0.62295,0.61023,0.62043,0.65325,0.61954,0.62399,0.64373,0.62759,0.63582,0.63244,0.63188,0.6731,0.63388,0.6371,0.62958,0.63205,0.63339,0.63401,0.63423,0.62503,0.63358,0.63316,0.63577,0.86512,0.77519,0.6575,0.63193,0.62935,0.67457,0.6949,0.65295,0.64169,0.62972,0.62488,0.62244,0.62514,0.62439,0.72465,1.0,0.63051,0.65794,0.63258,0.63099,0.63237,0.6522,0.62542,0.62105,0.6226,0.63106,0.63332,0.69782,0.63901,0.91318,0.65302,0.63091,0.62334,0.62907,0.65216,0.62993,0.63371,0.63329,0.63974,0.63339,0.63355,0.64498,0.67615,0.63815,0.69875,0.62836,0.62922,0.6281,0.63763,0.6896,0.62893,0.62799,0.63406,0.67499,0.69747,0.88786,0.62514,0.63519,0.80141,0.6174,0.62375,0.62347,0.61867,0.65095,0.65178,0.6438,0.78485,0.91101,0.62261,0.62789,0.62443,0.65693,0.62725,0.77935,0.67024,0.65755,0.63945,0.62189,0.8418,0.64099,0.63257,0.64623,0.62788,0.62293,0.73522,0.628,0.62469,0.83973,0.59304,0.58683,0.13008,0.14754,0.13826,0.74621,0.6744,0.63601,0.68673,0.66081,0.6185,0.88223,0.67242,0.64753,0.66018,0.64096,0.69464,0.66021,0.65649,0.70909,0.69735,0.62616,0.62858,0.64305,0.63512
48,0.76181,0.79213,0.79269,0.72768,0.69112,0.60861,0.61113,0.68838,0.70021,0.86838,0.84165,0.88822,0.65696,0.74338,0.73568,0.77101,0.87858,0.84075,0.93194,0.89078,0.70423,0.95901,0.78023,0.79548,0.73405,0.87657,0.93687,0.90472,0.90512,0.8632,0.8555,0.78222,0.63192,0.65072,0.68062,0.92275,0.86032,0.68969,0.67384,0.73767,0.7742,0.68478,0.77399,0.71189,0.76805,0.92519,0.6364,0.63051,1.0,0.75493,0.9382,0.82787,0.84565,0.72098,0.86036,0.90832,0.93115,0.92324,0.91205,0.68217,0.82388,0.63489,0.71932,0.85372,0.89045,0.93662,0.8077,0.74447,0.92089,0.84088,0.78573,0.92869,0.9057,0.73193,0.70989,0.87162,0.64216,0.8247,0.85559,0.89947,0.90972,0.64097,0.91229,0.88022,0.88892,0.65875,0.64968,0.62562,0.80771,0.78389,0.63286,0.71965,0.79965,0.85564,0.78566,0.72845,0.73162,0.7394,0.62575,0.62136,0.66858,0.63607,0.65287,0.64009,0.64653,0.62498,0.63471,0.73607,0.65321,0.64853,0.62119,0.66695,0.64886,0.70145,0.82807,0.77921,0.64346,0.81185,0.71195,0.61996,0.61696,0.59342,0.51089,0.1369,0.14528,0.64475,0.67319,0.80131,0.65792,0.69428,0.86817,0.62634,0.67804,0.67442,0.66513,0.89437,0.6848,0.67011,0.74858,0.64303,0.67165,0.75112,0.76468,0.68738,0.8005
49,0.90801,0.6756,0.89204,0.90566,0.87581,0.63118,0.63756,0.60292,0.60554,0.81152,0.77244,0.77796,0.72703,0.80468,0.82659,0.89308,0.80856,0.8775,0.81504,0.71825,0.91911,0.80042,0.68682,0.73104,0.678,0.84328,0.73334,0.72084,0.71741,0.70313,0.70185,0.66117,0.6743,0.71689,0.64037,0.77659,0.8489,0.85873,0.80342,0.91412,0.89379,0.64901,0.70025,0.66622,0.69265,0.79572,0.71254,0.65794,0.75493,1.0,0.76596,0.73897,0.82814,0.91727,0.75084,0.78202,0.7637,0.78442,0.72385,0.7812,0.92741,0.6876,0.8833,0.83218,0.78717,0.75443,0.92545,0.68411,0.70944,0.88792,0.67414,0.74335,0.81961,0.66183,0.85915,0.69984,0.74782,0.73892,0.75568,0.7307,0.81998,0.7493,0.76762,0.75085,0.80401,0.81978,0.76916,0.64115,0.68631,0.92073,0.70302,0.66723,0.71379,0.8111,0.76625,0.93088,0.86753,0.83278,0.68458,0.65349,0.64763,0.62478,0.63665,0.62925,0.63263,0.62953,0.62828,0.86918,0.64014,0.63402,0.65761,0.64059,0.63441,0.64651,0.75828,0.7189,0.62607,0.79051,0.66865,0.63454,0.69421,0.58438,0.13676,0.52797,0.1444,0.72327,0.63622,0.67108,0.65018,0.63884,0.78793,0.65454,0.64136,0.63971,0.63528,0.85156,0.81389,0.82698,0.90912,0.72671,0.82929,0.70679,0.7057,0.65049,0.71185
50,0.78221,0.8185,0.80314,0.71837,0.70143,0.60624,0.60895,0.67668,0.68555,0.84496,0.79649,0.86256,0.64829,0.71948,0.7183,0.75502,0.82849,0.88393,0.90624,0.92733,0.71622,0.91783,0.8173,0.84734,0.74832,0.86073,0.92784,0.90572,0.89089,0.89706,0.88839,0.79868,0.62793,0.64402,0.69019,0.93005,0.86467,0.6819,0.66574,0.75319,0.80545,0.71856,0.80867,0.75956,0.80775,0.90479,0.64279,0.63258,0.9382,0.76596,1.0,0.88305,0.89109,0.72308,0.90605,0.86038,0.90388,0.96913,0.96806,0.66483,0.82661,0.63882,0.69764,0.89634,0.91985,0.91409,0.82798,0.77403,0.90866,0.82318,0.8083,0.93568,0.91,0.75184,0.69495,0.87179,0.64823,0.88587,0.87628,0.9293,0.93861,0.64507,0.94782,0.90533,0.90878,0.66364,0.6507,0.62682,0.80603,0.77396,0.63643,0.76324,0.83978,0.8999,0.83372,0.71774,0.72975,0.73712,0.63422,0.62428,0.70362,0.66214,0.68572,0.65667,0.6798,0.62821,0.64792,0.72948,0.67483,0.68008,0.62831,0.68571,0.66869,0.69968,0.84336,0.7997,0.64037,0.82091,0.71682,0.62711,0.62575,0.60922,0.51263,0.52799,0.50075,0.64308,0.67756,0.81764,0.67081,0.69094,0.84435,0.63306,0.68612,0.70029,0.68851,0.92156,0.67274,0.6708,0.7222,0.64531,0.67661,0.81123,0.79863,0.71459,0.82888
51,0.74127,0.83764,0.76038,0.69525,0.68339,0.59738,0.60027,0.67834,0.68751,0.75361,0.70169,0.76505,0.62778,0.66025,0.66383,0.70126,0.73576,0.81583,0.83904,0.82929,0.69693,0.83709,0.86522,0.91678,0.78483,0.76869,0.88014,0.8925,0.87675,0.91264,0.91404,0.81483,0.62958,0.63863,0.70268,0.8824,0.81723,0.66816,0.65462,0.73088,0.77727,0.7579,0.8358,0.83146,0.83804,0.81267,0.63288,0.63099,0.82787,0.73897,0.88305,1.0,0.85912,0.69643,0.89432,0.753,0.82144,0.88609,0.88395,0.64567,0.76154,0.63363,0.66747,0.86339,0.85553,0.86361,0.78835,0.83409,0.87016,0.7572,0.83581,0.89035,0.83794,0.76423,0.66681,0.88414,0.63771,0.92586,0.88804,0.92175,0.87023,0.63527,0.8907,0.9046,0.87322,0.65656,0.64236,0.62734,0.81832,0.71702,0.63395,0.81894,0.87123,0.85475,0.81874,0.69204,0.68998,0.70376,0.62755,0.62324,0.75993,0.69164,0.7244,0.6679,0.71604,0.62647,0.6572,0.69672,0.70172,0.71936,0.62263,0.70712,0.69502,0.69399,0.87275,0.86811,0.63428,0.81713,0.74833,0.62395,0.62431,0.61809,0.51132,0.52779,0.14686,0.63458,0.68225,0.8081,0.68129,0.69424,0.76522,0.62869,0.68557,0.72328,0.71089,0.82254,0.65466,0.65741,0.68975,0.63335,0.67007,0.92134,0.85025,0.73763,0.87107
52,0.85661,0.76035,0.86067,0.76899,0.74035,0.60915,0.61306,0.63517,0.64052,0.81831,0.75844,0.81946,0.65142,0.69967,0.70884,0.7701,0.80274,0.90299,0.88397,0.81798,0.75725,0.86837,0.78392,0.848,0.74024,0.8488,0.85091,0.83712,0.83217,0.80357,0.79992,0.73208,0.64108,0.65777,0.66861,0.8969,0.8975,0.72193,0.69113,0.80787,0.86574,0.70123,0.7788,0.74352,0.78978,0.87149,0.65829,0.63237,0.84565,0.82814,0.89109,0.85912,1.0,0.75898,0.91907,0.8183,0.85984,0.89639,0.85018,0.68213,0.84731,0.64515,0.71889,0.93611,0.92102,0.85993,0.88525,0.75762,0.81834,0.8326,0.75384,0.8736,0.91172,0.71491,0.71947,0.80716,0.66634,0.85456,0.86634,0.85403,0.91427,0.66277,0.88883,0.872,0.93374,0.70323,0.67837,0.62338,0.76998,0.821,0.65008,0.74013,0.80126,0.90464,0.84185,0.76322,0.75462,0.76175,0.63891,0.62809,0.69412,0.65321,0.67698,0.64847,0.66681,0.6211,0.63966,0.76773,0.67715,0.67435,0.62829,0.67305,0.6657,0.67532,0.85714,0.8086,0.62926,0.85268,0.71303,0.62038,0.63735,0.5988,0.50731,0.522,0.13652,0.66528,0.65269,0.73957,0.65542,0.66169,0.82575,0.63176,0.6531,0.66828,0.66034,0.90338,0.70208,0.70603,0.74796,0.66,0.7091,0.80084,0.79821,0.68402,0.81207
53,0.87093,0.66064,0.85656,0.89974,0.90047,0.65082,0.65931,0.59291,0.59493,0.76787,0.74506,0.73406,0.79839,0.82573,0.86207,0.9036,0.79521,0.81803,0.77029,0.69315,0.92468,0.75647,0.66097,0.6893,0.65977,0.81025,0.7038,0.69262,0.68677,0.67055,0.66794,0.64267,0.68334,0.73704,0.62536,0.72616,0.79575,0.89919,0.85125,0.8412,0.81303,0.63014,0.66886,0.6414,0.66561,0.75187,0.75833,0.6522,0.72098,0.91727,0.72308,0.69643,0.75898,1.0,0.70957,0.75274,0.72497,0.72865,0.68812,0.84167,0.88575,0.67617,0.94497,0.76937,0.73892,0.71015,0.83244,0.65578,0.6824,0.85632,0.64949,0.69736,0.75325,0.64293,0.90219,0.67126,0.80168,0.69548,0.71741,0.68814,0.75372,0.80848,0.72412,0.70768,0.74123,0.85722,0.80736,0.62968,0.66934,0.88761,0.6927,0.64068,0.68275,0.74809,0.69753,0.94346,0.87012,0.79011,0.66953,0.63573,0.62678,0.61123,0.61888,0.61737,0.61587,0.61743,0.61804,0.82793,0.6281,0.61611,0.64386,0.62915,0.61946,0.63994,0.71571,0.68272,0.62507,0.73681,0.65206,0.62332,0.64913,0.57226,0.1283,0.5268,0.13502,0.76079,0.63004,0.65335,0.62518,0.63233,0.76826,0.64491,0.63399,0.62331,0.62148,0.78853,0.8612,0.89852,0.94252,0.77988,0.83898,0.67332,0.68134,0.63542,0.68519
54,0.77796,0.83326,0.78116,0.70687,0.69232,0.60659,0.60978,0.65272,0.6604,0.7693,0.71835,0.78273,0.64442,0.67624,0.68221,0.72658,0.76369,0.84406,0.86608,0.87606,0.70503,0.85233,0.8702,0.90251,0.79085,0.78969,0.8992,0.9001,0.86264,0.86534,0.85752,0.79698,0.6312,0.6387,0.69697,0.88963,0.83959,0.68039,0.66139,0.73157,0.78825,0.74022,0.86205,0.79207,0.8654,0.83512,0.64596,0.62542,0.86036,0.75084,0.90605,0.89432,0.91907,0.70957,1.0,0.78623,0.84696,0.89511,0.90396,0.66207,0.78456,0.63089,0.68633,0.88865,0.91967,0.86611,0.79339,0.82398,0.88873,0.7728,0.81565,0.91562,0.87977,0.76214,0.68827,0.87367,0.65092,0.913,0.91884,0.90618,0.88491,0.64974,0.92563,0.92549,0.89865,0.66622,0.64825,0.6199,0.847,0.74737,0.63125,0.7898,0.87285,0.8904,0.80208,0.70928,0.70436,0.71155,0.62319,0.61996,0.71639,0.67388,0.6971,0.66396,0.68643,0.62274,0.65238,0.70892,0.71046,0.69216,0.61777,0.70248,0.68449,0.70247,0.84752,0.81903,0.63572,0.8044,0.7463,0.61784,0.61629,0.60752,0.50732,0.52213,0.14006,0.64638,0.67484,0.80981,0.67044,0.6888,0.80934,0.62462,0.67258,0.70021,0.68676,0.85858,0.67312,0.67529,0.70422,0.64379,0.67172,0.86035,0.8588,0.71816,0.88116
55,0.77874,0.73368,0.83259,0.73458,0.72881,0.60955,0.6127,0.65274,0.66453,0.92357,0.91346,0.92422,0.67715,0.78584,0.77591,0.83588,0.94224,0.83466,0.87988,0.79622,0.71552,0.90952,0.71417,0.71947,0.68222,0.93392,0.8324,0.79979,0.84965,0.77111,0.76615,0.71914,0.61965,0.64293,0.65563,0.88833,0.87339,0.69455,0.67667,0.75385,0.78694,0.64877,0.71127,0.66258,0.70191,0.94912,0.64931,0.62105,0.90832,0.78202,0.86038,0.753,0.8183,0.75274,0.78623,1.0,0.93904,0.85286,0.81209,0.682,0.86214,0.63422,0.73634,0.83151,0.83558,0.89398,0.82533,0.69274,0.79906,0.9256,0.71121,0.852,0.90214,0.68106,0.71959,0.7648,0.66075,0.74166,0.7594,0.79878,0.86457,0.65454,0.83213,0.79965,0.86563,0.6685,0.65879,0.61296,0.72216,0.80192,0.63039,0.65827,0.72162,0.80495,0.73778,0.74634,0.78214,0.77587,0.62654,0.61637,0.6405,0.618,0.63145,0.6235,0.62458,0.60873,0.61734,0.75127,0.64008,0.62672,0.62053,0.64542,0.62938,0.66374,0.78076,0.72651,0.62172,0.80815,0.66093,0.60816,0.61216,0.57672,0.50833,0.52363,0.1448,0.64725,0.64408,0.7334,0.64001,0.65636,0.88117,0.62036,0.66163,0.64885,0.64225,0.86408,0.68316,0.7,0.7694,0.65748,0.67337,0.68983,0.70496,0.6539,0.72896
56,0.77328,0.79526,0.82853,0.71677,0.7142,0.60037,0.60323,0.69763,0.71032,0.88797,0.8559,0.9029,0.65063,0.72552,0.724,0.79337,0.89637,0.83788,0.89358,0.83746,0.70212,0.92056,0.7703,0.7835,0.7107,0.90694,0.88504,0.85975,0.92181,0.83424,0.83315,0.7735,0.62256,0.64152,0.68482,0.94665,0.88219,0.68054,0.66662,0.74172,0.78707,0.67173,0.74398,0.69698,0.74395,0.96951,0.64571,0.6226,0.93115,0.7637,0.90388,0.82144,0.85984,0.72497,0.84696,0.93904,1.0,0.8897,0.86795,0.66319,0.83149,0.63344,0.69802,0.87181,0.87336,0.93839,0.81999,0.73325,0.8533,0.8869,0.76423,0.91594,0.92508,0.71182,0.69268,0.83341,0.64963,0.80592,0.80997,0.86418,0.89245,0.6426,0.88101,0.86134,0.92067,0.66496,0.65744,0.6165,0.76067,0.77209,0.63118,0.69164,0.76157,0.84252,0.76436,0.71991,0.74819,0.75672,0.62645,0.61924,0.66448,0.63345,0.65147,0.63621,0.64526,0.61303,0.62839,0.72773,0.65296,0.64579,0.6223,0.66333,0.64737,0.67672,0.83105,0.78045,0.62704,0.83528,0.67786,0.6133,0.60368,0.58241,0.50842,0.52415,0.14819,0.6439,0.66082,0.77698,0.66001,0.67717,0.86947,0.62841,0.6755,0.6768,0.66701,0.87022,0.66756,0.68597,0.7287,0.65258,0.66991,0.73949,0.74297,0.67715,0.77555
57,0.79861,0.79056,0.80521,0.7311,0.70799,0.60834,0.61118,0.6611,0.67072,0.84455,0.79069,0.85859,0.64823,0.72178,0.72236,0.75765,0.82276,0.88977,0.90786,0.89809,0.72902,0.91847,0.80735,0.84792,0.74591,0.84948,0.90656,0.88635,0.86926,0.88514,0.87662,0.77131,0.6319,0.64657,0.67613,0.93253,0.86996,0.68874,0.66938,0.7716,0.82304,0.7206,0.80923,0.76618,0.80322,0.89214,0.64275,0.63106,0.92324,0.78442,0.96913,0.88609,0.89639,0.72865,0.89511,0.85286,0.8897,1.0,0.93907,0.66647,0.84041,0.63834,0.70412,0.9079,0.92199,0.9086,0.85261,0.77385,0.89473,0.8251,0.79664,0.93178,0.92293,0.74658,0.69953,0.86004,0.64941,0.89436,0.87373,0.93342,0.95636,0.6475,0.95077,0.90325,0.91617,0.67127,0.65418,0.62457,0.7982,0.78674,0.63853,0.7757,0.84622,0.9142,0.86742,0.72802,0.73307,0.74637,0.63795,0.62503,0.70815,0.66588,0.69051,0.65627,0.68101,0.6271,0.64839,0.74349,0.67521,0.68587,0.62682,0.68678,0.67034,0.70005,0.85367,0.81228,0.63832,0.83495,0.72318,0.62561,0.64576,0.61497,0.51293,0.52804,0.14671,0.6456,0.67239,0.79314,0.66521,0.68131,0.83054,0.63593,0.67951,0.69458,0.68393,0.93731,0.67733,0.67331,0.72924,0.64532,0.68494,0.81728,0.79809,0.71224,0.82238
58,0.73681,0.85573,0.75226,0.69005,0.67559,0.60061,0.60299,0.69884,0.70676,0.79823,0.75536,0.82161,0.63336,0.68927,0.68677,0.71537,0.78038,0.82939,0.86805,0.95173,0.68911,0.87798,0.85489,0.86896,0.77797,0.80604,0.93441,0.92325,0.88333,0.92768,0.91648,0.84626,0.62338,0.63621,0.71682,0.90105,0.81593,0.66197,0.65009,0.72019,0.76212,0.74713,0.84322,0.7943,0.84856,0.85779,0.63148,0.63332,0.91205,0.72385,0.96806,0.88395,0.85018,0.68812,0.90396,0.81209,0.86795,0.93907,1.0,0.64942,0.76838,0.63685,0.67042,0.85053,0.89057,0.8927,0.77953,0.81102,0.93327,0.76937,0.86358,0.93056,0.86419,0.79446,0.67079,0.9058,0.63353,0.89474,0.88379,0.93537,0.89516,0.63045,0.93299,0.90655,0.87083,0.64698,0.63785,0.63013,0.84866,0.72743,0.63175,0.80166,0.86767,0.86806,0.81442,0.68516,0.698,0.70879,0.63179,0.62696,0.72403,0.67783,0.70431,0.6676,0.69709,0.63434,0.65743,0.70049,0.69028,0.69767,0.62874,0.70276,0.68407,0.71866,0.82537,0.80035,0.64871,0.78656,0.73502,0.63149,0.61405,0.62205,0.5143,0.14219,0.50153,0.63288,0.68972,0.87054,0.68557,0.71004,0.80611,0.63541,0.69839,0.71944,0.70664,0.86997,0.65531,0.65109,0.69106,0.63339,0.66198,0.83414,0.82733,0.73311,0.85631
59,0.74296,0.63523,0.74377,0.82205,0.82409,0.73798,0.75343,0.58508,0.58672,0.68887,0.68118,0.67111,0.91367,0.77378,0.79599,0.81598,0.71187,0.70152,0.70928,0.65105,0.8589,0.70297,0.63226,0.646,0.64269,0.70695,0.67123,0.66391,0.64797,0.64005,0.63751,0.62718,0.75053,0.84511,0.61841,0.6665,0.71785,0.89638,0.91998,0.74592,0.71177,0.62042,0.63795,0.62158,0.64072,0.67834,0.88254,0.69782,0.68217,0.7812,0.66483,0.64567,0.68213,0.84167,0.66207,0.682,0.66319,0.66647,0.64942,1.0,0.75043,0.75565,0.89833,0.68248,0.68051,0.66055,0.72014,0.63457,0.66259,0.73439,0.62751,0.65197,0.67627,0.62413,0.93832,0.65397,0.89622,0.6467,0.68814,0.6464,0.67997,0.90738,0.66348,0.65558,0.66919,0.85955,0.86137,0.65415,0.65757,0.78685,0.78462,0.62294,0.64727,0.68238,0.65116,0.8505,0.80484,0.73488,0.75261,0.66785,0.6097,0.6006,0.60541,0.61366,0.60346,0.63402,0.61453,0.77616,0.61356,0.60301,0.69505,0.61847,0.60899,0.64449,0.67346,0.65335,0.65261,0.68114,0.64468,0.64909,0.62154,0.56725,0.12862,0.52411,0.13964,0.88815,0.64216,0.63477,0.62207,0.6407,0.70578,0.67975,0.63016,0.61462,0.61554,0.69787,0.94149,0.90086,0.88863,0.89534,0.86941,0.63892,0.65741,0.62721,0.66168
60,0.88979,0.69625,0.89899,0.84926,0.82678,0.63357,0.63919,0.60915,0.61229,0.873,0.83491,0.84545,0.72401,0.82635,0.83809,0.90827,0.87602,0.93517,0.86855,0.76305,0.84903,0.86344,0.70674,0.73833,0.68366,0.89651,0.77732,0.75576,0.7596,0.73288,0.72929,0.67564,0.65619,0.68741,0.64501,0.82741,0.88274,0.79742,0.75514,0.87147,0.88903,0.65634,0.71965,0.67426,0.71026,0.86424,0.69991,0.63901,0.82388,0.92741,0.82661,0.76154,0.84731,0.88575,0.78456,0.86214,0.83149,0.84041,0.76838,0.75043,1.0,0.65779,0.86007,0.86671,0.83501,0.8111,0.9212,0.69808,0.74489,0.93411,0.68694,0.7891,0.87789,0.67079,0.81907,0.72108,0.72524,0.7601,0.7747,0.76975,0.87392,0.72516,0.83162,0.79395,0.84411,0.76495,0.72965,0.62449,0.70371,0.90613,0.66625,0.67608,0.73449,0.83957,0.78279,0.87592,0.85374,0.82778,0.65628,0.62942,0.6471,0.62524,0.63613,0.62703,0.632,0.61665,0.62503,0.84041,0.64531,0.63269,0.63747,0.64796,0.63167,0.65289,0.77888,0.72751,0.62377,0.81123,0.67098,0.62084,0.67486,0.58744,0.51057,0.5284,0.14198,0.69629,0.63848,0.6919,0.63973,0.64241,0.83874,0.63871,0.64801,0.64693,0.63949,0.90923,0.77171,0.78279,0.88624,0.70899,0.76522,0.71658,0.72431,0.65922,0.72729
